RESULT_COUNT: 9424,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
2018-01-26,172.0,172.0,170.06,171.51,39143011.0,0.0,1.0,171.309984717269,171.309984717269,169.377767447784,170.821950458482,39143011.0,1
2018-01-25,174.505,174.95,170.53,171.11,41529004.0,0.0,1.0,173.804935366786,174.248150152827,169.845881940907,170.423555145186,41529004.0,1
2018-01-24,177.25,177.3,173.2,174.22,51105090.0,0.0,1.0,176.538923204279,176.588722618441,172.505170657157,173.521078706062,51105090.0,1
2018-01-23,177.3,179.44,176.82,177.04,32689146.0,0.0,1.0,176.588722618441,178.720137544575,176.110648242486,176.329765664799,32689146.0,1
2018-01-22,177.3,177.78,176.6016,177.0,27108551.0,0.0,1.0,176.588722618441,177.066796994396,175.893124401426,176.289926133469,27108551.0,1
2018-01-19,178.61,179.58,177.41,178.46,32425067.0,0.0,1.0,177.893467269486,178.859575904228,176.698281329598,177.744069027,32425067.0,1
2018-01-18,179.37,180.1,178.25,179.26,31193352.0,0.0,1.0,178.650418364748,179.377489811513,177.534911487519,178.540859653591,31193352.0,1
2018-01-17,176.15,179.25,175.07,179.1,34386836.0,0.0,1.0,175.443336092715,178.530899770759,174.367668746816,178.381501528273,34386836.0,1
2018-01-16,177.9,179.39,176.14,176.19,29565947.0,0.0,1.0,177.186315588385,178.670338130413,175.433376209883,175.483175624045,29565947.0,1
2018-01-12,176.18,177.36,175.65,177.09,25418080.0,0.0,1.0,175.473215741212,176.648481915436,174.945341951095,176.379565078961,25418080.0,1
2018-01-11,174.59,175.4886,174.49,175.28,18667729.0,0.0,1.0,173.889594370861,174.78458944218,173.789995542537,174.576826286296,18667729.0,1
2018-01-10,173.16,174.3,173.0,174.29,23959895.0,0.0,1.0,172.465331125828,173.600757768721,172.305973000509,173.590797885889,23959895.0,1
2018-01-09,174.55,175.06,173.41,174.33,21583997.0,0.0,1.0,173.849754839531,174.357708863984,172.714328196638,173.630637417219,21583997.0,1
2018-01-08,174.35,175.61,173.93,174.35,20567766.0,0.0,1.0,173.650557182883,174.905502419766,173.232242103923,173.650557182883,20567766.0,1
2018-01-05,173.44,175.37,173.05,175.0,23660018.0,0.0,1.0,172.744207845135,174.666465231788,172.355772414671,174.297949566989,23660018.0,1
2018-01-04,172.54,173.47,172.08,173.03,22434597.0,0.0,1.0,171.847818390219,172.774087493632,171.389663779929,172.335852649007,22434597.0,1
2018-01-03,172.53,174.55,171.96,172.23,29517899.0,0.0,1.0,171.837858507387,173.849754839531,171.27014518594,171.539062022415,29517899.0,1
2018-01-02,170.16,172.3,169.26,172.26,25555934.0,0.0,1.0,169.477366276108,171.608781202241,168.580976821192,171.568941670912,25555934.0,1
2017-12-29,170.52,170.59,169.22,169.23,25999922.0,0.0,1.0,169.835922058074,169.905641237901,168.541137289862,168.551097172695,25999922.0,1
2017-12-28,171.0,171.85,170.48,171.08,16480187.0,0.0,1.0,170.31399643403,171.160586474783,169.796082526745,170.393675496689,16480187.0,1
2017-12-27,170.1,170.78,169.71,170.6,21498213.0,0.0,1.0,169.417606979114,170.094879011717,169.02917154865,169.915601120734,21498213.0,1
2017-12-26,170.8,171.47,169.679,170.57,33185536.0,0.0,1.0,170.114798777382,170.782110927152,168.99829591187,169.885721472236,33185536.0,1
2017-12-22,174.68,175.424,174.5,175.01,16349444.0,0.0,1.0,173.979233316353,174.720248599083,173.799955425369,174.307909449822,16349444.0,1
2017-12-21,174.17,176.02,174.1,175.01,20949896.0,0.0,1.0,173.4712792919,175.313857615894,173.401560112073,174.307909449822,20949896.0,1
